T2210,Assistant2,1,0.0868055555556
T2212,Tester2,1,0.0222222222222
T2213,Sealer4,1,0.0333333333333
T2214,Mechanic3,1,0.0256944444444
T2215,Electrician1,1,0.184722222222
T2216,Mechanic4,1,0.0
T2216,Mechanic5,1,0.0
T2217,Mechanic2,1,0.0125
T2217,Mechanic4,1,0.0125
T2218,Electrician1,1,0.0118055555556
T2219,Tester1,1,0.0736111111111
T2220,Electrician1,1,0.0673611111111
T2221,Mechanic3,1,0.0243055555556
T2222,Mechanic4,1,0.0243055555556
T2223,Mechanic2,1,0.0118055555556
T2224,Mechanic3,1,0.0118055555556
T2225,Mechanic2,1,0.0138888888889
T2225,Mechanic5,1,0.0138888888889
T2226,Mechanic1,1,0.0513888888889
T2226,Mechanic3,1,0.0513888888889
T2227,Tester1,1,0.0145833333333
T2228,Mechanic2,1,0.00347222222222
T2228,Mechanic3,1,0.00347222222222
T2229,Mechanic3,1,0.0131944444444
T2229,Mechanic5,1,0.0131944444444
T2230,Mechanic4,1,0.0
T2230,Mechanic5,1,0.0
T2231,Mechanic1,1,0.0
T2231,Mechanic5,1,0.0
T2232,Electrician1,1,0.0
T2233,Electrician1,1,0.0777777777778
T2234,Electrician1,1,0.0
